((2251, 2252), (1, 1))
((1448, 2045), (1, 1))
((695, 1790), (3, 1))
((2107, 399), (1, 1))
((109, 133), (1, 1))
((126, 236), (1, 1))
((2086, 1505), (1, 1))
((1584, 1798), (1, 1))
((1623, 1784), (1, 1))
((2080, 608), (1, 1))
((1258, 452), (1, 1))
((306, 476), (1, 1))
((1640, 306), (1, 1))
((1623, 719), (1, 1))
((1624, 1705), (1, 1))
((2143, 303), (1, 1))
((109, 318), (1, 1))
((153, 236), (1, 1))
((236, 2045), (1, 1))
((109, 153), (1, 1))
((133, 1670), (1, 1))
((519, 109), (1, 1))
((138, 236), (1, 1))
((306, 329), (1, 1))
((1251, 505), (1, 1))
((1623, 608), (1, 1))
((1805, 426), (1, 1))
((109, 1787), (1, 1))
((109, 426), (1, 1))
((133, 399), (1, 1))
((1670, 308), (1, 1))
((1798, 306), (1, 1))
((306, 910), (1, 1))
((2085, 2089), (1, 0))
((573, 306), (5, 1))
((102, 1878), (1, 5))
((530, 1505), (0, 1))
((608, 103), (1, 1))
((1800, 852), (1, 0))
((1651, 2045), (1, 1))
((1705, 306), (1, 1))
((608, 306), (1, 1))
((109, 176), (1, 1))
((109, 459), (1, 1))
((2045, 2046), (1, 1))
((1623, 980), (1, 1))
((1623, 1769), (1, 1))
((1624, 409), (1, 1))
((103, 1790), (1, 1))
((133, 2045), (1, 1))
((487, 2026), (1, 1))
((2078, 236), (3, 1))
((2088, 1797), (1, 1))
((519, 1346), (1, 1))
((1800, 476), (1, 1))
((109, 1998), (1, 5))
((1798, 487), (1, 1))
((153, 2045), (1, 1))
((1856, 2045), (1, 1))
((2107, 1505), (1, 1))
((1337, 2045), (1, 1))
((109, 1772), (1, 1))
((1564, 1786), (1, 1))
((1622, 124), (3, 1))
((1623, 102), (1, 1))
((1045, 1571), (1, 1))
((2598, 329), (1, 1))
((109, 2045), (1, 1))
((2095, 109), (1, 1))
((2096, 2026), (1, 1))
((1561, 1623), (1, 1))
((1788, 1505), (1, 1))
((306, 2045), (1, 1))
((1787, 2045), (1, 1))
((2218, 1459), (1, 1))
((2048, 2045), (1, 1))
((1782, 1798), (1, 1))
((1656, 1798), (1, 1))
((695, 1998), (3, 5))
((109, 1769), (1, 1))
((109, 289), (1, 2))
((138, 306), (1, 1))
((308, 2045), (1, 1))
((656, 350), (1, 1))
((2089, 350), (0, 1))
((719, 302), (1, 1))
((2079, 236), (1, 1))
((109, 124), (1, 1))
((2326, 1998), (1, 5))
((306, 958), (1, 1))
((1089, 399), (1, 1))
((1158, 302), (1, 1))
((102, 1871), (1, 3))
((2094, 109), (1, 1))
((1572, 236), (1, 1))
((520, 184), (3, 3))
((1635, 1158), (4, 1))
((126, 2045), (1, 1))
((719, 306), (1, 1))
((139, 2045), (1, 1))
((2084, 350), (1, 1))
((1045, 1773), (1, 1))
((2090, 656), (1, 1))
((1623, 1768), (1, 1))
((135, 137), (1, 1))
((1802, 306), (3, 1))
((2078, 306), (3, 1))
((2088, 306), (1, 1))
((1623, 1783), (1, 1))
((1768, 2325), (1, 1))
((1045, 306), (1, 1))
((1146, 1506), (1, 2))
((843, 505), (3, 1))
((1564, 1772), (1, 1))
((1772, 2045), (1, 1))
((519, 1670), (1, 1))
((887, 910), (1, 1))
((2086, 1089), (1, 1))
((1681, 459), (3, 1))
((530, 2094), (0, 1))
((2080, 655), (1, 1))
((1065, 1699), (3, 1))
((109, 1789), (1, 1))
((1624, 109), (1, 1))
((1045, 109), (1, 1))
((1705, 2322), (1, 1))
((2084, 409), (1, 1))
((1681, 2318), (3, 1))
((1798, 329), (1, 1))
((1784, 2045), (1, 1))
((1705, 1289), (1, 3))
((2089, 306), (0, 1))
((1158, 306), (1, 1))
((306, 417), (1, 3))
((656, 306), (1, 1))
((1781, 1998), (1, 5))
((2084, 306), (1, 1))
((1624, 1505), (1, 1))
((2092, 109), (1, 1))
((1572, 306), (1, 1))
((2144, 135), (1, 1))
((1552, 1089), (1, 1))
((2096, 937), (1, 1))
((1623, 1767), (1, 1))
((1552, 2591), (1, 1))
((519, 2045), (1, 1))
((556, 1623), (1, 1))
((136, 831), (1, 1))
((2095, 135), (1, 1))
((109, 1805), (1, 1))
((554, 685), (3, 1))
((1776, 2045), (1, 1))
((519, 306), (1, 1))
((655, 487), (1, 1))
((294, 306), (1, 1))
((1623, 1776), (1, 1))
((1782, 2326), (1, 1))
((2026, 2045), (1, 1))
((1248, 2045), (1, 1))
((1624, 1785), (1, 4))
((655, 306), (1, 1))
((1797, 306), (1, 1))
((1651, 1248), (1, 1))
((1624, 887), (1, 1))
((2091, 306), (3, 1))
((1791, 2045), (1, 1))
((109, 1785), (1, 4))
((1623, 887), (1, 1))
((603, 2045), (3, 1))
((306, 887), (1, 1))
((2045, 2047), (1, 0))
((554, 306), (3, 1))
