((1339, 1753), (2, 2))
((1072, 1801), (2, 0))
((562, 704), (2, 2))
((1229, 1308), (2, 2))
((2656, 1252), (2, 2))
((466, 1738), (2, 2))
((513, 1528), (2, 2))
((2442, 657), (2, 2))
((439, 1642), (2, 2))
((494, 2614), (2, 2))
((1164, 1287), (2, 2))
((364, 1606), (2, 2))
((2612, 1280), (2, 2))
((687, 1033), (2, 2))
((687, 1586), (2, 2))
((73, 1751), (2, 2))
((614, 1475), (0, 0))
((2515, 936), (2, 2))
((919, 1358), (2, 2))
((246, 1358), (2, 2))
((2220, 1148), (2, 2))
((2514, 2515), (2, 2))
((246, 2515), (2, 2))
((290, 328), (2, 2))
((657, 1254), (2, 2))
((2522, 2656), (2, 2))
((2596, 1745), (2, 2))
((614, 888), (0, 0))
((2391, 489), (2, 2))
((403, 1383), (2, 2))
((1155, 1229), (2, 2))
((2220, 1169), (2, 2))
((687, 1546), (2, 2))
((364, 970), (2, 2))
((2440, 657), (2, 2))
((228, 322), (2, 2))
((90, 155), (2, 2))
((403, 2654), (2, 2))
((355, 1668), (2, 2))
((657, 867), (2, 2))
((534, 933), (2, 2))
((154, 1754), (2, 2))
((936, 1067), (2, 2))
((1358, 1765), (2, 2))
((2448, 1041), (2, 2))
((1292, 1317), (2, 2))
((64, 1737), (2, 2))
((853, 1762), (2, 2))
((1040, 1765), (2, 2))
((657, 1729), (2, 2))
((59, 580), (2, 2))
((1358, 1744), (2, 2))
((111, 1169), (2, 2))
((1398, 1528), (2, 2))
((480, 1426), (2, 2))
((2442, 2614), (2, 2))
((1169, 1719), (2, 2))
((1169, 1720), (2, 2))
((357, 1358), (2, 2))
((1358, 1562), (2, 2))
((364, 732), (2, 2))
((1358, 1747), (2, 2))
((154, 1339), (2, 2))
((764, 796), (2, 2))
((53, 1103), (2, 2))
((1731, 1755), (2, 2))
((1471, 1646), (2, 2))
((1150, 1243), (2, 2))
((2515, 2530), (2, 2))
((2220, 2525), (2, 2))
((59, 105), (2, 2))
((2596, 1589), (2, 2))
((173, 687), (2, 2))
((403, 1037), (2, 2))
((1169, 1731), (2, 2))
((2585, 1706), (2, 2))
((2585, 558), (2, 2))
((154, 1753), (2, 2))
((2444, 580), (2, 2))
((2470, 614), (0, 0))
((2448, 609), (2, 2))
((1169, 1358), (2, 2))
((1041, 1358), (2, 2))
((358, 2642), (2, 2))
((1262, 1509), (2, 2))
((683, 834), (1, 1))
((650, 1685), (2, 2))
((1041, 1243), (2, 2))
((1007, 1154), (2, 2))
((2514, 1154), (2, 2))
((364, 2642), (2, 2))
((156, 1689), (2, 2))
((2365, 616), (2, 2))
((1739, 1766), (2, 2))
((188, 1169), (2, 2))
((365, 2469), (0, 0))
((1361, 1528), (2, 2))
((2445, 1742), (2, 2))
((565, 1610), (2, 2))
((2221, 1739), (2, 2))
((2365, 1738), (2, 2))
((154, 2525), (2, 2))
((1040, 1317), (2, 2))
((73, 1745), (2, 2))
((359, 1620), (2, 1))
((758, 1762), (2, 2))
((629, 883), (2, 2))
((59, 2651), (2, 2))
((364, 1632), (2, 2))
((2220, 2221), (2, 2))
((562, 1735), (2, 1))
((1483, 1735), (2, 1))
((73, 1136), (2, 2))
((957, 1557), (2, 2))
((2554, 1136), (2, 2))
((244, 565), (2, 2))
((1136, 1189), (2, 2))
((969, 1483), (2, 2))
((367, 2451), (2, 2))
((513, 565), (2, 2))
((768, 1724), (3, 2))
((154, 1568), (2, 2))
((156, 1763), (2, 2))
((564, 1262), (2, 2))
((2657, 1642), (2, 2))
((888, 1556), (0, 0))
((2359, 797), (2, 2))
((2359, 687), (2, 2))
((998, 1103), (2, 2))
((389, 1077), (2, 5))
((110, 1161), (2, 2))
((609, 1358), (2, 2))
((580, 1358), (2, 2))
((977, 1281), (2, 2))
((1742, 1758), (2, 2))
((758, 1358), (2, 2))
((2365, 998), (2, 2))
((1040, 1169), (2, 2))
((1254, 1308), (2, 2))
((760, 985), (2, 2))
((1358, 1755), (2, 2))
((357, 1154), (2, 2))
((1114, 1717), (2, 2))
((764, 1612), (2, 2))
((173, 1033), (2, 2))
((173, 1586), (2, 2))
((1358, 1384), (2, 2))
((1750, 1765), (2, 2))
((189, 1262), (2, 2))
((2596, 1751), (2, 2))
((59, 1358), (2, 2))
((1358, 1731), (2, 2))
((1483, 1743), (2, 2))
((2476, 1596), (2, 2))
((427, 565), (2, 2))
((71, 2691), (2, 2))
((1358, 1754), (2, 2))
((1629, 1659), (2, 2))
((2642, 1756), (2, 2))
((1358, 1568), (2, 2))
((501, 1358), (2, 2))
((2365, 970), (2, 2))
((2450, 704), (2, 2))
((223, 744), (2, 2))
((1103, 1888), (2, 2))
((2446, 1749), (2, 2))
((59, 609), (2, 2))
((154, 364), (2, 2))
((1214, 1499), (2, 2))
((71, 206), (2, 2))
((337, 1499), (2, 2))
((1317, 1739), (2, 2))
((2560, 1717), (2, 2))
((73, 449), (2, 2))
((888, 1475), (0, 0))
((1358, 1550), (2, 2))
((1035, 1833), (2, 2))
((111, 1358), (2, 2))
((1719, 1765), (2, 2))
((1720, 1765), (2, 2))
((565, 1528), (2, 2))
((797, 800), (2, 2))
((189, 1509), (2, 2))
((1292, 1358), (2, 2))
((1154, 1358), (2, 2))
((526, 1742), (2, 2))
((73, 797), (2, 2))
((1007, 1742), (2, 2))
((580, 1742), (2, 2))
((59, 1067), (2, 2))
((760, 1426), (2, 2))
((1281, 1746), (2, 2))
((704, 1483), (2, 2))
((797, 1833), (2, 2))
((2415, 915), (2, 2))
((1035, 1740), (2, 2))
((1711, 1765), (2, 2))
((403, 464), (2, 2))
((2512, 569), (2, 2))
((969, 1743), (2, 2))
((915, 1035), (2, 2))
((2167, 957), (2, 2))
((2472, 1017), (0, 3))
((2530, 936), (2, 2))
((2168, 1726), (1, 2))
((111, 1762), (2, 2))
((1358, 1762), (2, 2))
((364, 819), (2, 2))
((290, 567), (2, 2))
((449, 1834), (2, 1))
((796, 1103), (2, 2))
((246, 936), (2, 2))
((764, 1606), (2, 2))
((326, 1358), (2, 2))
((154, 819), (2, 2))
((1739, 1750), (2, 2))
((1072, 1733), (2, 2))
((800, 889), (2, 2))
((2083, 1685), (2, 2))
((951, 1358), (2, 2))
((567, 631), (2, 2))
((1358, 1758), (2, 2))
((1755, 1765), (2, 2))
((290, 687), (2, 2))
((1750, 1766), (2, 2))
((1483, 1620), (2, 1))
((5, 1629), (2, 2))
((364, 1756), (2, 2))
((2627, 929), (2, 2))
((1358, 1719), (2, 2))
((1358, 1720), (2, 2))
((565, 1398), (2, 2))
((2450, 1620), (2, 1))
((2390, 489), (2, 2))
((768, 1566), (3, 2))
((1736, 1763), (2, 2))
((2307, 1067), (2, 2))
((268, 1740), (2, 2))
((2366, 686), (2, 2))
((796, 1317), (2, 2))
((228, 848), (2, 2))
((2476, 1721), (2, 2))
((174, 629), (2, 2))
((2466, 1007), (2, 2))
((1281, 1748), (2, 2))
((2685, 1718), (2, 2))
((1833, 1834), (2, 1))
((957, 1685), (2, 2))
((346, 999), (2, 2))
((650, 1486), (2, 2))
((2083, 2168), (2, 1))
((905, 1620), (2, 1))
((2390, 2391), (2, 2))
((1041, 1466), (2, 2))
((2445, 2503), (2, 2))
((2372, 480), (2, 2))
((687, 1610), (2, 2))
((1103, 1480), (2, 2))
((2168, 834), (1, 1))
((1040, 1358), (2, 2))
((744, 1154), (2, 2))
((2391, 2451), (2, 2))
((978, 998), (2, 2))
((2389, 2451), (2, 2))
((732, 1756), (2, 2))
((1072, 1804), (2, 2))
((46, 2366), (2, 2))
((206, 2691), (2, 2))
((73, 876), (2, 1))
((188, 1727), (2, 2))
((2450, 562), (2, 2))
((73, 1189), (2, 2))
((1035, 1486), (2, 2))
((2639, 917), (0, 0))
((565, 687), (2, 2))
((105, 1721), (2, 2))
((227, 534), (2, 2))
((53, 1739), (2, 2))
((1358, 1711), (2, 2))
((2441, 1599), (2, 2))
((1308, 1627), (2, 2))
((2607, 1003), (3, 2))
((2450, 969), (2, 2))
((2307, 1742), (2, 2))
((73, 1214), (2, 2))
((1199, 1716), (2, 2))
((976, 1431), (2, 2))
((2169, 131), (2, 1))
((73, 558), (2, 2))
((155, 1763), (2, 2))
((59, 1287), (2, 2))
((2168, 1033), (1, 2))
((2168, 1586), (1, 2))
((449, 1280), (2, 2))
((1358, 1752), (2, 2))
((1739, 1886), (2, 2))
((466, 1305), (2, 2))
((2359, 1834), (2, 1))
((174, 2334), (2, 2))
((853, 1169), (2, 2))
((449, 2581), (2, 2))
((1723, 1724), (2, 2))
((2359, 1136), (2, 2))
((657, 1740), (2, 2))
((1154, 1742), (2, 2))
((341, 613), (2, 2))
((290, 2359), (2, 2))
((1317, 1719), (2, 2))
((1317, 1720), (2, 2))
((1725, 1740), (2, 2))
((2658, 1642), (2, 2))
((2597, 915), (2, 2))
((68, 391), (2, 2))
((889, 1832), (2, 2))
((59, 1627), (2, 2))
((2083, 1557), (2, 2))
((2113, 1743), (2, 2))
((800, 820), (2, 2))
((246, 1687), (2, 2))
((800, 1834), (2, 1))
((73, 1035), (2, 2))
((1103, 1886), (2, 2))
((1199, 1599), (2, 2))
((2450, 1743), (2, 2))
((228, 1721), (2, 2))
((853, 1358), (2, 2))
((154, 1358), (2, 2))
((337, 1214), (2, 2))
((2466, 1758), (2, 2))
((1358, 1739), (2, 2))
((1358, 1750), (2, 2))
((83, 2581), (2, 2))
((2503, 616), (2, 2))
((819, 1606), (2, 2))
((2460, 760), (2, 2))
((748, 1374), (2, 0))
((562, 1483), (2, 2))
((1358, 1646), (2, 2))
((359, 1483), (2, 2))
((969, 1735), (2, 1))
((2083, 650), (2, 2))
((534, 629), (2, 2))
((1358, 1471), (2, 2))
((174, 1742), (2, 2))
((1601, 1750), (2, 2))
((1306, 1317), (2, 2))
((1284, 1604), (2, 2))
((263, 732), (2, 2))
((616, 1358), (2, 2))
((1358, 1604), (2, 2))
((1145, 1358), (2, 2))
((154, 1444), (2, 2))
((687, 1725), (2, 2))
((2447, 1037), (2, 2))
((1358, 1730), (2, 2))
((73, 1723), (2, 2))
((2558, 1610), (2, 2))
((684, 1358), (2, 2))
((1145, 1169), (2, 2))
((2469, 1475), (0, 0))
((2389, 1740), (2, 2))
((704, 969), (2, 2))
((1711, 1731), (2, 2))
((796, 1358), (2, 2))
((1103, 1123), (2, 2))
((704, 1743), (2, 2))
((1358, 1480), (2, 2))
((1358, 1727), (2, 2))
((1371, 1393), (3, 3))
((1103, 1748), (2, 2))
((268, 2451), (2, 2))
((998, 1431), (2, 2))
((2444, 1742), (2, 2))
((1427, 1725), (2, 2))
((1339, 1358), (2, 2))
((1229, 1627), (2, 2))
((1887, 1888), (2, 2))
((1358, 1742), (2, 2))
((565, 1361), (2, 2))
((2169, 683), (2, 1))
((2560, 2561), (2, 2))
((976, 998), (2, 2))
((46, 1604), (2, 2))
((915, 1740), (2, 2))
((1358, 1766), (2, 2))
((105, 2476), (2, 2))
((1214, 1745), (2, 2))
((1358, 1753), (2, 2))
((2556, 1610), (2, 2))
((1038, 1358), (2, 2))
((1287, 1358), (2, 2))
((1103, 1718), (2, 2))
((2443, 615), (2, 2))
((1263, 1407), (2, 2))
((403, 2503), (2, 2))
((1412, 1743), (2, 2))
((2503, 1216), (2, 2))
((2083, 367), (2, 2))
((1358, 1749), (2, 2))
((2597, 1725), (2, 2))
((389, 1743), (2, 2))
((580, 744), (2, 2))
((2476, 2651), (2, 2))
((2391, 1740), (2, 2))
((223, 1761), (2, 2))
((686, 1358), (2, 2))
((2466, 425), (2, 2))
((2596, 1725), (2, 2))
((2447, 609), (2, 2))
((2365, 1565), (2, 2))
((823, 1765), (2, 2))
((823, 1169), (2, 2))
((2083, 957), (2, 2))
((2392, 2451), (2, 2))
((905, 1483), (2, 2))
((1103, 1358), (2, 2))
((2597, 1734), (2, 2))
((1169, 1714), (2, 2))
((353, 2507), (2, 2))
((359, 389), (2, 2))
((768, 1723), (3, 2))
((998, 1284), (2, 2))
((567, 1513), (2, 2))
((748, 1145), (2, 2))
((223, 1154), (2, 2))
((227, 883), (2, 2))
((687, 1721), (2, 2))
((1229, 1749), (2, 2))
((2446, 1712), (2, 2))
((2221, 823), (2, 2))
((5, 1659), (2, 2))
((2466, 533), (2, 2))
((28, 1687), (2, 2))
((957, 1757), (2, 2))
((567, 760), (2, 2))
((1103, 1284), (2, 2))
((2173, 939), (6, 6))
((704, 1412), (2, 2))
((1412, 1483), (2, 2))
((889, 1830), (2, 2))
((341, 1389), (2, 2))
((933, 1038), (2, 2))
((2641, 936), (2, 2))
((2366, 1738), (2, 2))
((2392, 535), (2, 2))
((2444, 2503), (2, 2))
((2503, 1038), (2, 2))
((1486, 1745), (2, 2))
((2359, 1189), (2, 2))
((1077, 1483), (5, 2))
((2421, 757), (2, 2))
((403, 1742), (2, 2))
((301, 2492), (2, 2))
((2168, 2169), (1, 2))
((2448, 762), (2, 2))
((819, 1358), (2, 2))
((2476, 564), (2, 2))
((970, 1358), (2, 2))
((263, 364), (2, 2))
((2439, 2652), (2, 2))
((2459, 2689), (3, 2))
((2372, 687), (2, 2))
((1003, 1373), (2, 2))
((2446, 2448), (2, 2))
((744, 1358), (2, 2))
((364, 1358), (2, 2))
((905, 1282), (2, 2))
((2415, 2597), (2, 2))
((2446, 1427), (2, 2))
((1513, 1830), (2, 2))
((1358, 1714), (2, 2))
((2614, 1599), (2, 2))
((2113, 1483), (2, 2))
((1358, 1721), (2, 2))
((535, 2641), (2, 2))
((2441, 1229), (2, 2))
((2390, 1041), (2, 2))
((2390, 2451), (2, 2))
((2476, 1169), (2, 2))
((131, 834), (1, 1))
((824, 1831), (2, 2))
((1358, 1756), (2, 2))
((1412, 1735), (2, 1))
((748, 1103), (2, 2))
((931, 1433), (2, 2))
((533, 1742), (2, 2))
((489, 1358), (2, 2))
((228, 1358), (2, 2))
((689, 1292), (2, 2))
((1687, 1721), (2, 2))
((1358, 1599), (2, 2))
((999, 1358), (2, 2))
((263, 1103), (2, 2))
((689, 1358), (2, 2))
((2365, 391), (2, 2))
((59, 1725), (2, 2))
((1725, 1745), (2, 2))
((2169, 1547), (2, 1))
((764, 1358), (2, 2))
((9, 723), (2, 2))
((2439, 2530), (2, 2))
((1103, 1887), (2, 2))
((2168, 1557), (1, 2))
((2359, 2372), (2, 2))
((1358, 1738), (2, 2))
((5, 2546), (2, 2))
((823, 1358), (2, 2))
((1035, 1433), (2, 2))
((687, 1710), (2, 2))
((567, 1262), (2, 2))
((2446, 609), (2, 2))
((301, 1169), (2, 2))
((389, 1483), (2, 2))
((1249, 1483), (2, 2))
((464, 1758), (2, 2))
((889, 1831), (2, 2))
((2445, 464), (2, 2))
((2450, 1412), (2, 2))
((2614, 723), (2, 2))
((110, 1599), (2, 2))
((2439, 1229), (2, 2))
((689, 1169), (2, 2))
((1173, 1250), (2, 2))
((2459, 760), (3, 2))
((985, 1149), (2, 2))
((2556, 1249), (2, 2))
((834, 876), (1, 1))
((2446, 1216), (2, 2))
((312, 1722), (2, 2))
((2392, 1740), (2, 2))
((2584, 876), (1, 1))
((1284, 1358), (2, 2))
((689, 1317), (2, 2))
((2359, 1433), (2, 2))
((2450, 1077), (2, 5))
((1229, 1384), (2, 2))
((859, 1199), (2, 2))
((2113, 704), (2, 2))
((1712, 1725), (2, 2))
((58, 1715), (2, 2))
((2451, 2452), (2, 2))
((2168, 876), (1, 1))
((53, 1358), (2, 2))
((1627, 1740), (2, 2))
((466, 1358), (2, 2))
((389, 704), (2, 2))
((1358, 1492), (2, 2))
((2359, 480), (2, 2))
((1740, 1804), (2, 2))
((391, 493), (2, 2))
((2113, 2450), (2, 2))
((2446, 2447), (2, 2))
((1103, 1520), (2, 2))
((2597, 1389), (2, 2))
((1742, 1749), (2, 2))
((357, 657), (2, 2))
((565, 1038), (2, 2))
((1358, 1725), (2, 2))
((480, 687), (2, 2))
((848, 1373), (2, 2))
((2558, 1249), (2, 2))
((1492, 1765), (2, 2))
((2554, 2689), (2, 2))
((2169, 1546), (2, 2))
((689, 1721), (2, 2))
((389, 905), (2, 2))
((1017, 1475), (3, 0))
((536, 567), (2, 2))
((346, 1358), (2, 2))
((2439, 867), (2, 2))
((2175, 1761), (2, 2))
((2413, 2415), (3, 2))
((1154, 1715), (2, 2))
((244, 1358), (2, 2))
((333, 1694), (2, 2))
((2446, 1716), (2, 2))
((389, 2450), (2, 2))
((2390, 1740), (2, 2))
((83, 1520), (2, 2))
((1229, 1358), (2, 2))
((466, 2546), (2, 2))
((526, 565), (2, 2))
((1358, 1444), (2, 2))
((748, 1568), (2, 2))
((16, 2444), (2, 2))
((2507, 1250), (2, 2))
((797, 1358), (2, 2))
((1154, 1714), (2, 2))
((650, 1250), (2, 2))
((754, 1358), (2, 2))
((1282, 1483), (2, 2))
((1725, 1734), (2, 2))
((2083, 752), (2, 2))
((1305, 1358), (2, 2))
((1169, 1734), (2, 2))
((1520, 1765), (2, 2))
((1358, 1734), (2, 2))
((2530, 871), (2, 2))
((2652, 871), (2, 2))
((1199, 1566), (2, 2))
((1358, 1546), (2, 2))
((2208, 1483), (1, 2))
((650, 819), (2, 2))
((4, 1761), (3, 2))
((2442, 2530), (2, 2))
((650, 1756), (2, 2))
((929, 1358), (2, 2))
((1426, 1751), (2, 2))
((2440, 2530), (2, 2))
((687, 1358), (2, 2))
((174, 1358), (2, 2))
((1123, 1358), (2, 2))
((1358, 1726), (2, 2))
((1709, 1738), (2, 2))
((1358, 1715), (2, 2))
((341, 1546), (2, 2))
((2083, 1550), (2, 2))
((1256, 1761), (3, 2))
((2365, 1709), (2, 2))
((1214, 1716), (2, 2))
((1282, 1283), (2, 1))
((1358, 1757), (2, 2))
((1358, 1729), (2, 2))
((1717, 1731), (2, 2))
((748, 1550), (2, 2))
((1709, 1739), (2, 2))
((2451, 1804), (2, 2))
((748, 1617), (2, 2))
((68, 1358), (2, 2))
((2597, 1358), (2, 2))
((1358, 1751), (2, 2))
((748, 1169), (2, 2))
((957, 1154), (2, 2))
((2451, 752), (2, 2))
((1035, 1801), (2, 0))
((978, 1358), (2, 2))
((1169, 1737), (2, 2))
((1003, 1687), (2, 2))
((189, 1072), (2, 2))
((2460, 1599), (2, 2))
((170, 1067), (2, 2))
((1358, 1740), (2, 2))
((170, 1358), (2, 2))
((748, 1358), (2, 2))
((565, 1723), (2, 2))
((2443, 1742), (2, 2))
((957, 1358), (2, 2))
((1282, 1735), (2, 1))
((1358, 1516), (2, 2))
((1358, 1717), (2, 2))
((721, 1034), (2, 2))
((1072, 1740), (2, 2))
((2444, 464), (2, 2))
((1568, 1729), (2, 2))
((1430, 1718), (2, 2))
((752, 957), (2, 2))
((762, 859), (2, 2))
((1103, 1760), (2, 2))
((1358, 1761), (2, 2))
((1358, 1748), (2, 2))
((16, 1632), (2, 2))
((1714, 1727), (2, 2))
((1358, 1745), (2, 2))
((1358, 1718), (2, 2))
((110, 1262), (2, 2))
((1358, 1710), (2, 2))
((16, 2642), (2, 2))
((154, 1238), (2, 2))
((2444, 1710), (2, 2))
((1520, 1750), (2, 2))
((2451, 1757), (2, 2))
((1067, 1830), (2, 2))
((1358, 1712), (2, 2))
((2451, 1801), (2, 0))
((1072, 1262), (2, 2))
((1358, 1737), (2, 2))
((173, 1358), (2, 2))
((290, 1765), (2, 2))
((73, 1358), (2, 2))
((1358, 1565), (2, 2))
((2452, 2685), (2, 2))
((2450, 754), (2, 2))
((902, 1284), (2, 2))
((439, 1169), (2, 2))
((754, 1483), (2, 2))
((244, 1072), (2, 2))
((1199, 1214), (2, 2))
((1358, 1724), (2, 2))
((1205, 1358), (2, 2))
((1427, 1742), (2, 2))
((1566, 1895), (2, 2))
((1358, 1716), (2, 2))
((110, 567), (2, 2))
((1358, 1746), (2, 2))
((2279, 565), (2, 2))
((1546, 1804), (2, 2))
((34, 1358), (2, 2))
((1358, 1389), (2, 2))
((859, 1030), (2, 2))
((328, 951), (2, 2))
((2221, 2507), (2, 2))
((2334, 1725), (2, 2))
((1072, 1725), (2, 2))
((480, 1710), (2, 2))
((16, 970), (2, 2))
((101, 1358), (2, 2))
((9, 2614), (2, 2))
((2654, 2655), (2, 2))
((902, 1604), (2, 2))
((1209, 1358), (2, 2))
((1358, 1723), (2, 2))
((1358, 1709), (2, 2))
((1358, 1759), (2, 2))
((1189, 1358), (2, 2))
((876, 1358), (1, 2))
((1238, 1358), (2, 2))
((328, 1250), (2, 2))
((569, 1759), (2, 2))
((848, 985), (2, 2))
((481, 823), (2, 2))
((1629, 1711), (2, 2))
((493, 1759), (2, 2))
((312, 1740), (2, 2))
((2413, 1725), (3, 2))
((1358, 1760), (2, 2))
((481, 1287), (2, 2))
((1072, 1483), (2, 2))
((2450, 1284), (2, 2))
((684, 1282), (2, 2))
((1281, 1358), (2, 2))
((1358, 1763), (2, 2))
((1721, 1761), (2, 2))
((337, 1358), (2, 2))
((1358, 1499), (2, 2))
((2279, 2466), (2, 2))
((90, 1358), (2, 2))
((1358, 1722), (2, 2))
((2358, 631), (3, 2))
((1483, 1726), (2, 2))
((156, 1358), (2, 2))
((1358, 1620), (2, 1))
((155, 1358), (2, 2))
((1072, 1358), (2, 2))
((1205, 1761), (2, 2))
((1358, 1733), (2, 2))
((1358, 1736), (2, 2))
((902, 1358), (2, 2))
((613, 1358), (2, 2))
((110, 2279), (2, 2))
((312, 1610), (2, 2))
((757, 1284), (2, 2))
((1737, 1888), (2, 2))
((1149, 1358), (2, 2))
((2083, 1483), (2, 2))
((557, 1725), (2, 2))
((1358, 1735), (2, 1))
((1358, 1764), (2, 5))
((1358, 1483), (2, 2))
((985, 1358), (2, 2))
((333, 1358), (2, 2))
((341, 1358), (2, 2))
((825, 1765), (2, 2))
((1358, 1743), (2, 2))
((524, 1169), (2, 2))
((2476, 524), (2, 2))
((524, 1358), (2, 2))
((757, 1358), (2, 2))
